-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
5064,2020-06-11,20:52:30,imranmanzoorsha,IM,people do quarantine center,"28.620521,77.222534,10km",,,,1,,,
5065,2020-06-11,20:51:50,jainkunal83,Kunal Jain,positive case society one inform concerned authority home quarantine put everyone risk,"28.620521,77.222534,10km",,,,,1,,
5066,2020-06-11,20:50:51,delhiairport,Delhi Airport,dear international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5067,2020-06-11,20:49:17,delhiairport,Delhi Airport,dear goutham international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5068,2020-06-11,20:46:09,rishika625,Rishika Baruah,covid patient discharge max complete day home quarantine yet still say need medical care after one month still cant go back work or step essential helpline say cannot help who help,"28.620521,77.222534,10km",,,,,1,,
5069,2020-06-11,20:41:49,samal_happy,Happy Samal,work do help people make u proud how stand personally ensure thing fall place <SAD> feel great movie real quarantine,"28.620521,77.222534,10km",,,,1,,,
5070,2020-06-11,20:41:33,delhiairport,Delhi Airport,dear neha per issue delhi govt domestic asymptomatic passenger arrive delhi airport shall home quarantine day,"28.620521,77.222534,10km",,,,1,,,
5071,2020-06-11,20:40:01,karanpal32,Karan pal singh,देश कोरोना मरीजों को quarantine करने में लगा है और कांग्रेस अपने को quarantine करने में है,"28.620521,77.222534,10km",,,,,,,1
5072,2020-06-11,20:36:19,cobrapost,Cobrapost,sent home quarantine early despite symptom migrant worker dy corona complain severe issue without food without water experience never thought train journey would difficult,"28.620521,77.222534,10km",,,,,1,1,1
5073,2020-06-11,20:34:27,nitinpramodgupt,"Nitin Pramod, IFS (Indian Foreign Service)",get video someone could not believe much happen quarantine centre <SYMBOLS> not sure authenticity,"28.620521,77.222534,10km",,,,,,,1
5074,2020-06-11,20:32:45,mahamichindi,महाराष्ट्र सूचना केंद्र,ाराष्ट्र में ॉककडाऊन शुरू हुआ तब से ोविड के में आवश्यक सेवा के लिए पुलिस विभाग ने पास लोगों को ्वारंटाईन quarantine किया गया हैं गृहमंत्री श्री की जानकारी filepic,"28.620521,77.222534,10km",,,,1,,,
5075,2020-06-11,20:24:19,simmisakhuja,Simmi Sakhuja,quarantine people not pretty new clothes beautiful fit bought online shalini narang shalini narang order help karigars directly,"28.620521,77.222534,10km",,,,1,,,
5076,2020-06-11,20:23:49,shashankrao289,Shashank Rao,delhi corona recovery rate reduce past week delhi approach home quarantine many patient ask stay home rather allow admit create delay recovery patient maybe,"28.620521,77.222534,10km",,,,,1,,
5077,2020-06-11,20:19:08,mahagovtmic,महाराष्ट्र परिचय केंद्र,ॉकडाऊन राज्यात ोविड लाख हजार पास पोलीस आले लाख हजार ्वारंटाईन quarantine आले आहे गृहमंत्री श्री file pic,"28.620521,77.222534,10km",,,,1,,,
5078,2020-06-11,20:17:03,uttamku09549701,Uttam Utility,mam quarantine का क्या है। day और day करें। सब जगह दिन का बता रहे है। day govt quarantine day home quarantine,"28.620521,77.222534,10km",,,,1,,,
5079,2020-06-11,20:16:50,uttamdave,Uttam Dave,many home nainital district ncr want travel ncr home nainital district home covid free institutional quarantine unreasonable unacceptable total confusion daily order request issue precise order tks,"28.620521,77.222534,10km",,,,,1,1,
5082,2020-06-11,20:12:52,chunnu01,sunil kumar,sir make quarantine facility railway use,"28.620521,77.222534,10km",,,,1,,,
5083,2020-06-11,20:12:38,delhiairport,Delhi Airport,dear shivam quarantine passenger handle delhi state health department request get touch far information,"28.620521,77.222534,10km",,,,1,,,
5084,2020-06-11,20:12:32,sandeepbhallaa,संदीप भल्ला Sandeep Bhalla🇮🇳,what do neighbour if person self isolation quarantine home protocol roam around street without protection please help,"28.620521,77.222534,10km",,,,,1,,
5085,2020-06-11,20:04:12,__aditis__,Aditi Singh,covid district response active case recover death test report await home quarantine district quarantine centre,"28.620521,77.222534,10km",,,,1,,,
5087,2020-06-11,19:53:30,djkaran,Karan Singh,send test kit collect sample quarantine people who positive something good come risky activity,"28.620521,77.222534,10km",,,,,,,1
5088,2020-06-11,19:49:42,bhawnaa_abvp,Bhawnaa Rathore,march felt like year felt like month may august feel like <NATURE> safe people happy quarantine sector,"28.620521,77.222534,10km",,,,1,,,
5089,2020-06-11,19:44:03,aroontripathi,ArunTripathi,why do not tourism sector align health care quarantine purpose lot people self quarantine even if healthy popular tourist spot but tourism industry price people access,"28.620521,77.222534,10km",,,,1,,,
5090,2020-06-11,19:42:55,idli_idol,mansi b 🐝,want gopi life gopi bahuuuu house vent quarantine frustration,"28.620521,77.222534,10km",,,,,,1,
5091,2020-06-11,19:42:21,syadce,SYA,when long time back what’s point opening place rather convert centre,"28.620521,77.222534,10km",,,,,,,1
5092,2020-06-11,19:39:13,delhiairport,Delhi Airport,dear shobana international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5093,2020-06-11,19:35:34,thecaravanindia,The Caravan,sent home quarantine early despite symptom migrant worker dy coronavirus akhilesh report,"28.620521,77.222534,10km",,,,,,,1
5094,2020-06-11,19:33:52,iam_shubhamkr,Shubham Kumar,different quarantine rule various state incoming passenger lead prevent demand air travel lead cancellation,"28.620521,77.222534,10km",,,,,,,1
5095,2020-06-11,19:28:51,prachivishwak19,Prachi Vishwakarma,finally come safely day front line member airport huge respect maintain free journey,"28.620521,77.222534,10km",1,1,1,,,,
5096,2020-06-11,19:26:06,hindustantimes,Hindustan Times,uttarakhand man found dead after force double quarantine,"28.620521,77.222534,10km",,,,,,1,1
5097,2020-06-11,19:21:13,city_flicks,Thecityflicks,chilli <LOVE> make lot quarantine but vo nahi aya abhi tak <SAD> also miss,"28.620521,77.222534,10km",,,,1,,,
5098,2020-06-11,19:20:05,alokkum45947226,Alok,make quarantine karan surbhi please,"28.620521,77.222534,10km",,,,1,,,
5099,2020-06-11,19:19:55,pkbinod1,Binod Pandey,quarantine centre activity happens india  <LAUGH> <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
5100,2020-06-11,19:12:10,uttamdave,Uttam Dave,many home nainital district ncr want travel ncr home nainital district home covid free instituional quarantine unreasonable unacceptable total confusion daily order request issue precise order tks,"28.620521,77.222534,10km",,,,,,,1
5106,2020-06-11,19:05:27,nehasharma0605,Neha Sharma,cousin come orissa delhi flight th june would home quarantine after land delhi please confirm,"28.620521,77.222534,10km",,,,,1,,
5107,2020-06-11,19:04:31,sandeep97930365,sandeep,home quarantine come delhi native place,"28.620521,77.222534,10km",,,,1,,,
5108,2020-06-11,19:03:51,padmadeo,Vinayak Padmadeo,wonderful update indian aayushi husband finally return today put quarantine hotel,"28.620521,77.222534,10km",1,1,1,,,,
5109,2020-06-11,19:01:06,delhiairport,Delhi Airport,dear debasish international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5110,2020-06-11,18:58:54,renuka1971,Renuka,friend mumbai serious get stuck village special permission come mumbai quarantine center get covid but hospital place today icu many day govt people,"28.620521,77.222534,10km",,,,,1,,
5117,2020-06-11,18:51:29,dinujournalist,DINESH SHARMA,people covid quarantine centre practice karate earlier similar video go viral which inmate see play cricket inside quarantine centre baramullah,"28.620521,77.222534,10km",,,,,,,1
5118,2020-06-11,18:51:03,drasmalhi,DR AMARINDER S MALHI MBBS/MD/DM/AP AIIMS NEW DELHI,god bless hope well without covid symptom take care stay safe even after test come negative stay home quarantine another day thanks,"28.620521,77.222534,10km",1,,,,,,
5122,2020-06-11,18:44:39,singhpallavi659,pallavi singh,couple during quarantine aur batao kya hain kuch nai tum batao kuch nai aur batao kuch nai tum batao,"28.620521,77.222534,10km",,,,1,,,
5125,2020-06-11,18:43:06,uttamdave,Uttam Dave,many home nainital district ncr want travel ncr home nainital district home covid free instituional quarantine unreasonable unacceptable total confusion daily order request issue precise order,"28.620521,77.222534,10km",,,,,,,1
5129,2020-06-11,18:36:51,sunilmathew24,Sunil Mathew,home quarantine not it’s spread additional people,"28.620521,77.222534,10km",,,,1,,,
5130,2020-06-11,18:34:55,rajubistabjp,Raju Bista,during course visit get opportunity learn frontline covid worker quarantine issue face how assistance,"28.620521,77.222534,10km",,,,1,,,
5131,2020-06-11,18:34:55,rajubistabjp,Raju Bista,after clear start visit various hospital quarantine center covid related facility take stock ground level situation,"28.620521,77.222534,10km",,,,1,,,
5132,2020-06-11,18:34:54,rajubistabjp,Raju Bista,thanks love support prayer complete day strict home quarantine follow procedure laid government west,"28.620521,77.222534,10km",1,,,,,,
5135,2020-06-11,18:29:21,ejitravel,EJI Travel Solutions,foreign holiday could within week predict travel industry boss quarantine group company say receive private senior government source travel place june,"28.620521,77.222534,10km",,,,1,,,
5136,2020-06-11,18:26:05,indiaworldlead,Indian,thanks much information also appreciate paid quarantine option good people like work home <SAD>,"28.620521,77.222534,10km",1,,,,,,
5137,2020-06-11,18:19:02,lastinchmfc,LASTINCH,brought variety option do not think much buy,"28.620521,77.222534,10km",,,,1,,,
5139,2020-06-11,18:08:58,anegi548,ankush negi,water kaise rahe quarantine mein help,"28.620521,77.222534,10km",,,,,1,,
5140,2020-06-11,18:03:29,rvtrapofficial,RV Trap 🎶,eat burning dead quarantine day after remove dirty sandal wash before enter home worship nature do hinduism ancient hinduism life,"28.620521,77.222534,10km",,,,1,,,
5141,2020-06-11,18:02:43,pharma_synth,PharmaSynth,do do nots home quarantine person,"28.620521,77.222534,10km",,,,1,,,
5142,2020-06-11,18:01:39,amit4delhi,Amit Hindustani,fought election health thousand crore advertising people vote advertising when time test health facility say make new delhi people reserve go home quarantine,"28.620521,77.222534,10km",,,,,,,1
5144,2020-06-11,17:55:34,ddnewslive,DD News,india not community transmission continue strategy test trace track quarantine containment measure not give guard dg,"28.620521,77.222534,10km",,,,,,,1
5145,2020-06-11,17:43:45,100rabh_negi,Saurabh Negi,hello sir wife yr baby come srinagar anything else require apart institutional quarantine require or home quarantine day,"28.620521,77.222534,10km",,,,,1,,
5146,2020-06-11,17:39:09,delhiairport,Delhi Airport,neighbor state like haryana delhi handover respective state road transfer quarantine protocol,"28.620521,77.222534,10km",,,,1,,,
5147,2020-06-11,17:38:54,delhiairport,Delhi Airport,dear george self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,1,,,
5148,2020-06-11,17:31:51,prakashkolay,Spread Positivity😇 Not Virus🦠,good news business visit travel less day exempt quarantine upon share confirm return journey,"28.620521,77.222534,10km",1,,,,,,
5149,2020-06-11,17:31:27,sahil1401,Sahil Agrawal,life little boring quarantine still run,"28.620521,77.222534,10km",,,,,,,1
5150,2020-06-11,17:31:25,puneetkumar221,Puneet kumar,<NEUTRAL> when last time actively reevaluate life <DOUBT> during quarantine right time get start <PISSED> take piece paper <OBJECT> write activity do covid…,"28.620521,77.222534,10km",,,,1,,,
5152,2020-06-11,17:30:49,aamtolzo,Siam Boy,day quarantine not enough even after test negative covid mizoram why people make travel hour hour one way get test kindly answer,"28.620521,77.222534,10km",,,,,1,1,
5153,2020-06-11,17:30:36,delhiairport,Delhi Airport,dear ashok self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,1,,,
5154,2020-06-11,17:27:35,ayushibansal826,Ayushi Bansal,want gym get body perfect shape new house quarantine afraid go busy place,"28.620521,77.222534,10km",,,,,,1,
5155,2020-06-11,17:27:16,anansavishnoi,Anjali S Vishnoi ™ ®🇮🇳,seriously matlab quarantine bhi precaution ko par rakh do,"28.620521,77.222534,10km",,,,1,,,
5156,2020-06-11,17:25:36,pvaruntnf,Pv Arun,self quarantine <HAPPY>,"28.620521,77.222534,10km",,,,1,,,
5157,2020-06-11,17:25:18,theritamapp,Ritam | ऋतम्,भारत में नहीं है हमें परीक्षण ट्रैकिंग और नियंत्रण की अपनी को जारी रखना है डीजी,"28.620521,77.222534,10km",,,,1,,,
5158,2020-06-11,17:24:41,airindiain,Air India,dear mr teja kindly refer link information may also check local health authority destination quarantine,"28.620521,77.222534,10km",,,,1,,,
5159,2020-06-11,17:19:53,kalyan_cms,KSonowal,dear health minister mr sarma how could u allow visit baghjan village still quarantine after land do hv separate minister or minister r immune covid demand answer,"28.620521,77.222534,10km",,,,,1,1,
5161,2020-06-11,17:15:34,chutintorn_sam,Chutintorn Sam Gongsakdi,despite bad global recession european country planning reopen border instance austria open european neighbor start june tourist longer require undergo week quarantine,"28.620521,77.222534,10km",,,,1,,,
5162,2020-06-11,17:14:51,bigdeekenergyy,Chet Fakeer,quarantine turn brain okay,"28.620521,77.222534,10km",,,,1,,,
5163,2020-06-11,17:13:46,seersecrets,Seer Secrets,enjoy quarantine time seer quaran visit,"28.620521,77.222534,10km",,,,1,,,
5164,2020-06-11,17:12:39,scoooby_dooby,⏭Saurav⏮,hota toh quarantine men main hota <HAPPY>,"28.620521,77.222534,10km",,,,1,,,
5165,2020-06-11,17:08:33,stark_sen,Mrinal Sen(Stark),well think get infect get bar give rest exam plus student class or say centre get quarantine leave alone bread take charge condition may privileged enough say,"28.620521,77.222534,10km",,,,,1,,
5166,2020-06-11,17:08:06,scoooby_dooby,⏭Saurav⏮,long list serious hate u add china intrusion delhi police charge virtual rally delhi hit record sale man elope woman during quarantine <HAPPY>,"28.620521,77.222534,10km",,,,,,,1
5167,2020-06-11,17:07:46,manoranjana,Manoranjana Gupta,truly arunachal villager didn’t complain facility come together built quarantine people return state people mirem village siang district,"28.620521,77.222534,10km",,,,1,,,
5168,2020-06-11,17:05:22,chirag_fsfc,Chirag Aggrawal,register,"28.620521,77.222534,10km",,,,1,,,
5169,2020-06-11,17:05:15,amit7289919478,Amit kumar,aaj pata chala iq ka matlab institutional quarantine hota hai thanks,"28.620521,77.222534,10km",,,,1,,,
5170,2020-06-11,17:02:04,directtrip,DirectTrip.com™,late travel news misguide uk quarantine kill air travel say iata telegraph,"28.620521,77.222534,10km",,,,1,,,
5171,2020-06-11,17:00:49,delhiairport,Delhi Airport,dear sir per issue delhi govt domestic asymptomatic passenger arrive delhi airport shall home quarantine day,"28.620521,77.222534,10km",,,,,1,,
5172,2020-06-11,16:57:48,burhanmajid,Burhan Majid,fail understand how home directly when administration claim put traveller administrative quarantine till test come back negative,"28.620521,77.222534,10km",,,,,,,1
5173,2020-06-11,16:52:35,purshailendra,Shailendra puri,app show highrisk infection last day show safe even home quarantine last day how possible please tell even phone app home show safe,"28.620521,77.222534,10km",,,,,1,,
5174,2020-06-11,16:52:13,pibhindi,पीआईबी हिंदी,में नहीं है हमें परीक्षण ट्रैकिंग और नियंत्रण की अपनी को जारी रखना है डीजी,"28.620521,77.222534,10km",,,,1,,,
5175,2020-06-11,16:45:47,pib_india,PIB India,not community transmission continue strategy test trace track quarantine containment measure not give guard dg,"28.620521,77.222534,10km",,,,,,,1
5176,2020-06-11,16:40:19,deokalikesh,Kalikesh Singh Deo,visit large quarantine centre place well take care local sarpanches yet give dist admin request ensure speedy disbursal people discharge,"28.620521,77.222534,10km",,,,1,,,
5178,2020-06-11,16:38:01,delhiairport,Delhi Airport,dear sunil self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,1,,,
5179,2020-06-11,16:34:47,dhillonsanya,Sanya Dhillon,big delhi govt why lack test show low case contact trace isolation lack bed quarantine facility central govt political reason lie machine always drama full but result <SAD>,"28.620521,77.222534,10km",,,,,,1,1
5180,2020-06-11,16:30:42,trendynewslive,Trending News,restos reopen after three month,"28.620521,77.222534,10km",1,,,,,,
5181,2020-06-11,16:30:11,kb2227,Kunal Bose,mild home v severe individual y male spo opacity,"28.620521,77.222534,10km",,,,1,,,
5182,2020-06-11,16:28:09,super_aviator,Praveen Prajapati,need travel delhi non containment zone jhansi road rail follow quarantine protocol state if yes please let know quarantine period,"28.620521,77.222534,10km",,,,1,,,
5183,2020-06-11,16:27:19,airindiain,Air India,dear mr sivakumar please check local health authority destination quarantine,"28.620521,77.222534,10km",,,,1,,,
5184,2020-06-11,16:24:01,showbiz_it,India Today Showbiz,quarantine curation get ready gulabo sitabo ayushmann khurrana film watch online,"28.620521,77.222534,10km",,,,1,,,
5185,2020-06-11,16:05:59,tempestjune,Pinky Pradhan,anyone please share quarantine rule woman passenger travel delhi guwahati receive confuse information,"28.620521,77.222534,10km",,,,,,,1
5186,2020-06-11,16:05:43,seemasahilsing1,seema sahil singh,what if person travel road car or taxi do need quarantine,"28.620521,77.222534,10km",,,,1,,,
5187,2020-06-11,16:00:20,smritiveronica,Smriti,quarantine day after look new case apna time bhi aayega <SARCASM> how give would ilaasa,"28.620521,77.222534,10km",,,,1,,,
5188,2020-06-11,16:00:00,etpanache,ET Panache,what do think could lead change during,"28.620521,77.222534,10km",,,,1,,,
5189,2020-06-11,15:59:10,meghalimitra,Meghali_Mitra,kya kre krna h kuch kaam bhar jaa nhi skte ghr kro chitrakaari,"28.620521,77.222534,10km",,,,1,,,
5192,2020-06-11,15:55:01,rajubistabjp,Raju Bista,today onwards visit various hospital quarantine centre covid related facility take stock preparation also learn frontline worker quarantine issue face,"28.620521,77.222534,10km",,,,1,,,
5193,2020-06-11,15:50:41,varunssharma100,Varun sharma,what one thing learnt quarantine period,"28.620521,77.222534,10km",,,,1,,,
5194,2020-06-11,15:49:28,tbhusuckaf,BB Sargam,decision would help u lot sir wait long whether return hometown or not want home fill form far problem day quarantine situation seem scary,"28.620521,77.222534,10km",,,,,1,,
5195,2020-06-11,15:41:09,ashapanchal8,ash,try help make best quarantine develop new skill full knowledge current situation when situation she’s ready go school perform well,"28.620521,77.222534,10km",,,,1,,,
5196,2020-06-11,15:41:06,hindustantimes,Hindustan Times,amid covid pandemic european tourist hotspot hope traveller despite quarantine,"28.620521,77.222534,10km",,,,1,,,
5197,2020-06-11,15:39:51,irsc_solve,Indian Road Safety Campaign,warm congratulation m kaustubh gautham win position poster competition organize irsc creative poster topic transportation system after quarantine,"28.620521,77.222534,10km",,,,1,,,
5198,2020-06-11,15:37:14,currentnews_18,Current News 18,amid covid pandemic european tourist hotspot hope traveller despite quarantine travel,"28.620521,77.222534,10km",,,,1,,,
5199,2020-06-11,15:34:11,rinq21,RinQ Verma,one may smile smile william shakespeare <OBJECT>,"28.620521,77.222534,10km",,,,1,,,
5200,2020-06-11,15:29:07,aanya_minhas,aanyaaaa,do else feel like change during quarantine,"28.620521,77.222534,10km",,,,1,,,
5201,2020-06-11,15:20:13,rubberneckin,Rahul Sabharwal,covid victim entire family quarantine aap somnath bharti help body difficult time fine,"28.620521,77.222534,10km",,,,,1,,
5202,2020-06-11,15:15:00,opindia_com,OpIndia.com,do know jagannath puri till ratha read ritual ancient temple writes,"28.620521,77.222534,10km",,,,1,,,
5203,2020-06-11,15:11:55,manas4alina,Manas Bagra,state change quarantine rule domestic air traveller,"28.620521,77.222534,10km",,,,1,,,
5204,2020-06-11,15:01:53,jlakhani,JL,wrong covid test result land quarantine day private lab book,"28.620521,77.222534,10km",,,,,,,1
5206,2020-06-11,14:58:39,delhiairport,Delhi Airport,dear nikita self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,1,,,
5207,2020-06-11,14:51:55,iconohclast,श्रेया | Shreya,serious concern need address immediately convert hostel quarantine centre without student thrown zero,"28.620521,77.222534,10km",,,,,1,,
5208,2020-06-11,14:51:48,iamceermoye,CEERMOYE BARUAH,sir after completion day quarantine result negative if travel guwahati do need go quarantine,"28.620521,77.222534,10km",,,,1,,,
5209,2020-06-11,14:51:46,hiteshverma06,HITESH VERMA,citizen would suggest delhi govt turn hotel delhi quarantine place which reduce bed hospital doctor medical staff quarantine place look after medical emergency,"28.620521,77.222534,10km",,,,1,,,
5210,2020-06-11,14:51:39,fashion4utoday1,Fashion4utoday,simple way basic outfit <HAPPY>,"28.620521,77.222534,10km",,,,1,,,
5211,2020-06-11,14:48:09,piyushs79920877,Dr.Piyush Singh,think people doctor who quarantine salary aap government n guy common man realize politician bureaucrat stop fight help u if u trouble,"28.620521,77.222534,10km",,,,,,,1
5212,2020-06-11,14:47:27,adarshchandra12,Adarsh Chandra,travel train th may app start show th june connect covid people suggest how many home quarantine day require not feel symptom covid already home quarantine,"28.620521,77.222534,10km",,,,1,,,
5213,2020-06-11,14:44:56,sksharma1771,Santu Kumar,identify। person handover band after complete quarantine period keep removal band before complete period also do give virus else anyone effect,"28.620521,77.222534,10km",,,,,,,1
5214,2020-06-11,14:44:55,sksharma1771,Santu Kumar,people quarantine area move freely spread virus not possible infect people crowd suggestion put band hand quarantine or home quarantine people,"28.620521,77.222534,10km",,,,,1,,
5215,2020-06-11,14:42:20,ajaykrsharma038,Ajay Kumar Sharma,why social distance follow or maintain plz cancel exam if rule break one human carry covid whole exam center team go quarantine hospital place,"28.620521,77.222534,10km",,,,,1,,
5217,2020-06-11,14:37:05,unofficialnd,Self Quarantine,भक्त तक है जब तक की ना हो जैसे ही होता है कि नही है । बिल में जाते है,"28.620521,77.222534,10km",,,,1,,,
5218,2020-06-11,14:26:29,tv9bharatvarsh,TV9 Bharatvarsh,को दिनों बाद मिला का ये रही की,"28.620521,77.222534,10km",,,,1,,,
5219,2020-06-11,14:21:52,aparnasoni4fly,Aparna Soni,madam cr ka suna hai jo ne virtual rally kiya ke liye wo paisa kaha se aya bjp ke pas quarantine time agar paisa tha mere ya kisi aur upar bjp ne kyu nhi kharcha kiya apke pas paisa hai mujhe dijiye pehale,"28.620521,77.222534,10km",,,,,,1,
5220,2020-06-11,14:21:20,kamal25201405,Kamal,please allow enter check post nhai toll staff day quarantine provide company epa govt covid website ll reach check soon airport,"28.620521,77.222534,10km",,,,1,,,
5221,2020-06-11,14:20:46,drasmalhi,DR AMARINDER S MALHI MBBS/MD/DM/AP AIIMS NEW DELHI,issue solve salary quarantine isolation period active intervention issue brought notice ji order salary doctor if still admin cut ur salary do not stay quite raise issue,"28.620521,77.222534,10km",,,,,,,1
5222,2020-06-11,14:16:37,anirudh1969,Anirudh Chatterjee,ukraine mother struggle quarantine,"28.620521,77.222534,10km",,,,,,1,
5223,2020-06-11,14:13:29,indiaviguni,Viguni India,clean house like magic viguni,"28.620521,77.222534,10km",,,,1,,,
5224,2020-06-11,14:12:12,king07688888,King,heathrow begin permanent job cut after uk imposes quarantine business news,"28.620521,77.222534,10km",,,,,,,1
5225,2020-06-11,14:12:05,drharjitbhatti,Harjit Singh Bhatti,issue solve salary quarantine isolation period active intervention issue brought notice ji order salary doctor if still admin cut salary let u know <SAD>,"28.620521,77.222534,10km",,,,,,,1
5227,2020-06-11,14:03:41,rtr_nitesh,Nitesh kumar/नितेश कुमार,कोरोना संकट के बीच क्वारंटाइन सेंटर में गया वीडियो आया,"28.620521,77.222534,10km",,,,1,,,
5229,2020-06-11,14:01:48,mathewkurian18,Mathew Kurian,sir everyday come new set data many returnees really delhi compulsory five star request avoid quarantine delhi kindly revise quarantine final destination,"28.620521,77.222534,10km",,,,,,1,
5230,2020-06-11,13:58:19,skchauhanaap,SK CHAUHAN,हमारे आम आदमी पार्टी दिल्ली सोशल मीडिया के भाई की कोरोना रिपोर्ट पॉजिटिव है। घर पर ही quarantine हो हैं। जल्द स्वास्थ्य की कामना करते हैं।,"28.620521,77.222534,10km",,,,,,,1
5231,2020-06-11,13:57:57,mathewkurian18,Mathew Kurian,sir everyday come new set data many returnees really delhi compulsory request avoid quarantine delhi business delhi,"28.620521,77.222534,10km",,,,1,,,
5233,2020-06-11,13:56:24,mathewkurian18,Mathew Kurian,sir everyday come new set data many returnees really delhi compulsory request avoid quarantine delhi business,"28.620521,77.222534,10km",,,,1,,,
5234,2020-06-11,13:52:55,vineet_chhajer,Vineet Chhajer,yet open quarantine zone market like chandni delhi govt answer why when u fear community transmission why enforce strict lockdown treat whole delhi containment zone,"28.620521,77.222534,10km",,,,,1,,1
5236,2020-06-11,13:45:36,gourmetpssprt,Gourmet Passport,devour delight when order use passport membership order today,"28.620521,77.222534,10km",,,,1,,,
5237,2020-06-11,13:40:25,mishravageesha,Vageesha Mishra,read p pretty sure guy would kill rachel trifle nutella unearthly food quarantine give u,"28.620521,77.222534,10km",,,,1,,,
5238,2020-06-11,13:38:17,jolkhabo,Priyam Banerjee,brother subhomoy come flight ai bharat mission quarantine institutional corona centre deluxe paharganj sanitization hygiene kindly help,"28.620521,77.222534,10km",,,,,1,,
5239,2020-06-11,13:36:34,bhukkadbros,bhukkadbros,quarantine day woh parantha or hua woh makhan oye <HAPPY> guy awesome  <LOVE> follow u follow u follow u,"28.620521,77.222534,10km",,,,1,,,
5240,2020-06-11,13:36:30,delhiairport,Delhi Airport,dear sir per issue delhi govt domestic asymptomatic passenger arrive delhi airport shall home quarantine day not applicable transit passenger if do not exit airport,"28.620521,77.222534,10km",,,,1,,,
5242,2020-06-11,13:35:44,rohitdhyani18,Rohit Dhyani ♥️♥️♥️🐙,option d,"28.620521,77.222534,10km",,,,1,,,
5243,2020-06-11,13:32:09,thecitizen_in,The Citizen,take quarantine centre neighbour whether woman men or child look if crime shama khanam say asfia hayat khanam report,"28.620521,77.222534,10km",,,,1,,,
5244,2020-06-11,13:15:40,kishu18504764,Kishu,best activity quarantine,"28.620521,77.222534,10km",1,,,,,,
5246,2020-06-11,13:10:56,sumedhianvaishu,Honey Bunch❤✨,what quarantine time feel exhaust,"28.620521,77.222534,10km",,,,,,,1
5247,2020-06-11,13:06:06,hindustantimes,Hindustan Times,heathrow begin permanent job cut after uk imposes quarantine,"28.620521,77.222534,10km",,,,,,,1
5248,2020-06-11,13:05:21,skhatod25,Dr shubham,what quarantine short time transit traveller raipur,"28.620521,77.222534,10km",,,,1,,,
5249,2020-06-11,13:03:45,tv9bharatvarsh,TV9 Bharatvarsh,बिहार में संक्रमण वाले में जारी lockdown मुख्यमंत्री कुमार ने किया ऐलान,"28.620521,77.222534,10km",,,,1,,,
5250,2020-06-11,13:02:57,kamleshmaithil,Kamlesh Kumar Mishra,sinha spent day quarantine centre dimapur yet not release despite negative report many wait get seat center please ensure release,"28.620521,77.222534,10km",,,,,1,,
5251,2020-06-11,13:02:42,tv9bharatvarsh,TV9 Bharatvarsh,coronavirus में दिनों में डबल हुए पॉजिटिव मामले का,"28.620521,77.222534,10km",,,,,,,1
5252,2020-06-11,13:02:10,bhaiekphotu,Chetan Yadav,delhi line clothesline lead line border wire go quarantine home series,"28.620521,77.222534,10km",,,,1,,,
5253,2020-06-11,13:01:50,phalahaar,Phalahaar,mystical day like,"28.620521,77.222534,10km",,,,1,,,
5254,2020-06-11,13:00:54,legend_officers,Legend Officers,police seal dgp sanjay kundu self quarantine time,"28.620521,77.222534,10km",,,,1,,,
5255,2020-06-11,13:00:04,jambakanchan,TheLoneSailor,news monsoon reach kept quarantine day before allow move ahead jammu kab pahunchega current rain receive come hidden route,"28.620521,77.222534,10km",,,,1,,,
5256,2020-06-11,13:00:00,etpanache,ET Panache,hail unnao gonda district state help reach home,"28.620521,77.222534,10km",,,,,1,,
5257,2020-06-11,12:58:38,amitbhardwaj008,Amit Bhardwaj,airport lock time arrangement check quarantine well airport virus not airport serve one major covid india,"28.620521,77.222534,10km",,,,1,,,
5258,2020-06-11,12:42:48,soulversified,Pooja Priyamvada #PsychologicalFirstAid,yes rwa cannot prevent resident max ask request home quarantine week,"28.620521,77.222534,10km",,,,,,,1
5259,2020-06-11,12:40:41,ialokshandilya,Alok Kumar,cannot love animal eat time,"28.620521,77.222534,10km",,,,,,,1
